quantity,mean_mass_concentration_of_ozone_in_air
units,ug/m3
Aberdeen,Blackburn,Bradford,Bournemouth,Birmingham,Brighton,Bristol,Burnley,Barnsley,Cambridge,Cardiff,Coventry,Crawley,Dundee,Derby,Doncaster,Edinburgh,Exeter,Aldershot,Blackpool,Glasgow,Gloucester,Huddersfield,Hull,Ipswich,Leicester,London,Leeds,Luton,Liverpool,Manchester,Chatham,Mansfield,Milton Keynes,Newcastle,Nottingham,Northampton,Newport,Norwich,Oxford,Peterborough,Plymouth,Portsmouth,Preston,Reading,Swansea,Sheffield,Slough,Swindon,Southampton,Sunderland,Southend,Stoke,Basildon,Telford,Middlesbrough,Warrington,Wakefield,Birkenhead,Wigan,Worthing,York,Belfast
01/01/2020 01:00:00,35.5608,35.4909,23.9291,39.7640,4.0872,0.2648,3.2296,37.1670,25.8086,10.0800,6.1814,8.1154,0.0000,21.7821,17.8371,29.3562,33.7632,28.6391,0.3019,29.8099,15.2080,0.0000,28.9158,41.4394,16.9389,13.5578,0.0005,24.2243,0.0583,20.4584,29.7602,0.0000,25.4533,4.7280,40.8449,21.2567,8.3735,2.3752,40.7286,0.0000,13.7580,45.7459,5.1811,31.9906,0.0651,15.2905,27.8418,0.0000,0.0000,2.1564,35.0038,0.0000,20.2202,0.0000,8.3921,41.2107,23.8145,23.3366,18.0789,26.7183,3.6000,33.5538,0.2761
01/01/2020 02:00:00,43.4025,30.6182,25.3307,37.8680,4.6677,1.9500,8.7613,37.4351,22.5897,6.7450,8.2763,9.1641,0.0000,21.5964,19.5714,25.7522,35.1737,32.8000,1.3635,25.3568,15.8038,0.0000,26.0453,33.5818,5.6500,14.4169,0.0680,22.8418,0.0000,14.9896,24.3185,0.0000,21.3560,1.1467,39.9294,19.0552,4.9324,2.2536,29.8884,0.0000,10.1748,43.7703,10.8078,27.0101,0.4494,11.6625,23.2136,0.0105,0.0000,0.3855,36.6774,0.0000,12.5725,0.0000,4.9366,38.0363,18.4783,21.5991,12.5411,21.8155,10.3882,30.2319,0.4403
01/01/2020 03:00:00,39.5544,24.7691,27.5819,32.5343,1.8918,5.8111,13.5949,36.4876,17.8138,0.7950,15.3932,5.8667,0.0000,18.4393,15.4657,19.3506,33.5558,34.3696,1.2558,19.7519,13.9840,0.0000,22.0129,22.3394,0.0000,12.0494,0.0768,20.3356,0.0000,9.9818,18.9149,0.0000,16.2960,0.0514,34.5272,14.7821,0.7588,7.5408,20.7940,0.0000,7.6076,41.7838,20.2611,21.6060,0.2494,12.5643,17.7723,0.0526,0.0000,0.4473,34.4868,0.0000,7.9899,0.0000,2.6743,33.9149,13.5623,17.4929,7.9722,16.7366,17.2529,24.6615,0.0000
01/01/2020 04:00:00,32.4722,17.9818,28.1732,28.5250,0.0000,13.8148,14.1953,30.8412,13.6629,0.0000,19.0763,0.0538,0.0000,16.9893,7.2600,13.1837,30.6800,34.9043,1.3519,14.2568,15.0087,0.0000,17.6439,14.2485,0.0000,5.7639,0.0203,17.9339,0.0000,5.7455,13.4669,0.0000,12.3147,0.0000,30.3441,10.1940,0.0000,12.8456,18.9075,0.0000,5.9479,40.1838,25.4289,15.7141,0.0940,15.1438,13.2892,0.0000,0.0000,2.1036,31.5189,1.2593,1.1661,0.0000,0.4525,29.1994,8.9783,13.3741,5.2022,11.1746,24.8294,19.0363,0.0000
01/01/2020 05:00:00,27.8241,12.8855,25.3551,22.7919,0.0000,18.5537,14.4897,23.1309,10.7397,0.0000,19.3424,0.0000,0.5500,17.4036,4.2514,8.2185,29.0663,32.4348,2.1250,9.6963,17.8517,0.0000,13.8453,3.7909,0.0000,0.6530,0.0185,15.3893,0.0000,2.0623,9.4328,0.0000,9.6120,0.0000,29.6081,7.6799,0.0000,17.6624,5.3286,0.0000,0.7672,34.3108,24.5289,10.9121,0.0000,14.0346,9.6887,0.0000,0.0000,2.7418,30.1302,2.4778,0.0037,0.0000,0.1762,23.0190,5.3986,9.9384,2.1411,6.8845,26.7471,12.8626,0.0000
01/01/2020 06:00:00,23.4392,7.6109,18.6858,17.7407,0.0000,21.9389,17.5079,16.3856,7.2009,0.0000,19.6153,0.0000,2.4850,16.0107,2.1971,3.2219,27.3053,30.2087,2.7731,3.8802,18.9951,1.8316,10.1799,0.0545,0.0000,0.0000,0.0474,11.4384,0.0000,0.0000,4.8967,0.0000,6.5693,0.0000,26.1316,5.4948,0.0000,20.7176,0.0000,0.0000,0.0000,30.5135,21.8289,5.3651,0.0277,13.2442,4.4207,0.0000,0.0000,3.3491,27.3057,1.2244,0.0000,0.0000,0.0010,19.6869,0.8681,5.9312,0.0144,1.7732,27.8529,8.4835,0.0000
01/01/2020 07:00:00,23.8190,2.3073,12.0740,13.1058,0.0000,19.6833,18.1292,11.4742,4.1983,0.0000,19.2814,0.0000,0.1950,16.5679,0.0314,0.6725,26.2526,29.7304,1.5058,0.1716,19.9643,2.5684,5.9899,0.0000,0.0000,0.0000,0.0161,6.2333,0.0000,0.0000,0.9581,0.0000,3.9813,0.0000,22.3574,1.3701,0.0000,20.4520,0.0000,0.0000,0.0000,28.0703,21.5367,1.1611,0.0036,16.1191,2.2972,0.0000,0.0000,7.6745,24.2132,0.6252,0.0000,0.0000,0.0000,18.7238,0.0000,2.2295,0.0000,0.0000,24.0235,5.8582,0.0000
01/01/2020 08:00:00,25.5089,0.0000,6.4394,11.8163,0.0000,17.2093,17.2059,5.7536,1.1086,0.0000,16.5525,0.0000,0.0400,17.4750,0.0000,0.0202,25.1105,25.5870,1.1462,0.0000,17.3757,7.9474,1.2691,0.0000,0.0000,0.0000,0.0034,1.5333,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,18.5684,0.0000,0.0000,18.8992,0.0000,0.0000,0.0000,22.5892,23.3956,0.0698,0.0000,14.3364,0.5254,0.0000,0.0120,13.1909,21.4472,0.2437,0.0000,0.0000,0.0000,17.8464,0.0000,0.0107,0.0000,0.0000,19.9647,2.3813,0.0000
01/01/2020 09:00:00,22.5608,0.0000,2.5378,11.6012,0.1183,15.4870,11.6569,1.7887,0.2569,0.0000,13.0847,0.0231,1.1050,15.5143,0.0000,0.0000,21.2168,23.7739,1.9635,0.0000,13.2684,6.4158,0.1309,0.0000,0.8556,0.0000,0.0212,0.1960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0355,12.6890,0.0000,0.0000,15.9584,0.0000,0.0000,0.0000,12.3595,22.1356,0.0000,0.1000,15.5018,0.1178,0.0000,0.1867,16.3509,15.7094,0.2822,0.0000,0.0000,1.2733,14.5905,0.0000,0.0000,0.0000,0.0000,16.9353,0.5967,0.0000
01/01/2020 10:00:00,13.9835,0.0000,3.2827,17.5948,2.9105,18.5500,8.0482,2.2979,1.1733,0.0300,11.9424,2.2590,8.8400,11.6036,0.0000,0.0011,20.1684,21.4652,9.9346,0.0000,13.1555,5.0053,0.6964,0.7364,3.3889,0.1253,0.7146,0.5169,0.9625,0.0000,0.0000,0.5436,0.0000,4.5159,12.6647,0.0000,4.1882,13.7120,0.1719,2.6261,0.0000,8.2514,22.0733,0.0000,4.0181,18.9307,0.6981,0.0000,3.1867,20.7709,13.6981,1.1948,1.2147,0.0605,6.8030,10.5827,0.0000,0.0696,0.4500,0.0000,21.5118,1.5385,0.0000
01/01/2020 11:00:00,8.7873,0.0000,4.3992,20.9512,7.7879,22.2130,11.3407,2.7464,2.7284,1.4650,12.4000,7.0641,15.0950,8.9500,0.0286,0.7382,21.5779,20.5609,18.2673,0.0000,12.6954,6.9000,3.2878,3.2515,5.8056,3.9313,2.5166,3.9994,8.6958,0.9273,0.0316,4.5074,0.0000,10.8879,17.0735,0.0000,8.6353,14.0232,0.7337,9.5783,0.0000,9.4784,22.5878,0.0007,14.4241,19.4265,0.9235,3.2632,13.5904,22.9873,14.7830,4.7141,2.0101,0.2860,9.7733,8.6155,0.0014,3.1759,4.6089,0.0000,26.6529,6.4088,0.0000
01/01/2020 12:00:00,18.0139,0.0000,4.7488,23.9105,12.4284,28.9074,16.8727,1.7866,2.9069,5.0650,16.3983,14.9872,18.4850,11.6929,4.3514,0.8056,22.7905,23.2043,23.0673,1.3296,9.0232,14.6158,3.4863,4.6636,6.0000,9.5855,4.5976,6.1932,18.2792,3.8584,0.0000,10.9394,0.4507,17.0477,18.8184,1.4351,14.7882,15.8936,1.2367,16.1261,0.1555,15.4027,28.9200,0.2020,23.3614,23.2565,0.8728,11.0895,24.2313,23.9418,15.6811,11.6689,4.8780,3.6628,19.4356,7.1857,0.8420,4.4768,8.7244,0.1592,32.5941,8.2560,0.0025
01/01/2020 13:00:00,20.9924,0.0127,4.4276,24.3233,12.0646,31.2630,17.4020,1.0392,2.5905,10.4400,16.5542,14.8308,21.7250,11.8179,3.6971,0.1466,22.9884,26.2609,26.2462,4.1123,4.0806,17.9579,2.3655,0.2545,6.4500,13.5361,7.5107,6.9751,21.6667,5.2870,0.0498,15.8011,0.9480,20.0187,17.4868,2.4918,18.9529,15.0104,1.7995,23.4652,1.6681,15.7541,31.5178,1.5617,26.1337,22.8862,0.6052,12.9421,26.9855,25.0200,15.2528,17.2022,10.4128,9.3442,23.0099,6.5476,2.6942,4.8786,10.0489,0.4915,33.8176,6.8209,7.3881
01/01/2020 14:00:00,25.0278,0.0018,1.4504,31.5140,11.5237,38.0278,20.2502,0.2876,1.6664,12.7250,19.9339,13.1513,26.9400,12.0714,8.9343,0.5831,20.4589,29.6087,31.8558,3.3753,3.5422,19.7842,0.4763,1.4273,8.3556,13.7578,11.2579,4.5198,20.3167,5.0338,0.4122,23.5840,4.4760,19.6766,14.1390,5.5172,15.3706,17.7312,1.7211,26.4565,6.0613,22.5622,34.5956,1.2148,29.0578,27.6131,3.1653,13.6421,28.0723,27.4327,13.0792,22.1022,20.7202,16.6442,25.7198,13.7375,4.0203,3.1589,9.9833,0.4254,40.3706,6.2187,25.9398
01/01/2020 15:00:00,19.1646,0.0000,0.0000,33.4093,6.8000,38.0704,20.6510,0.0000,0.1517,9.4400,21.0712,9.3667,27.3800,7.3679,12.0400,0.0219,18.1316,30.7304,30.1000,1.6975,3.9323,18.5947,0.0000,0.0000,9.0944,9.4542,8.3061,0.1237,12.5917,3.5377,0.8374,23.1511,7.6827,16.6336,5.3618,7.5933,12.5912,18.4136,0.8332,21.9348,9.6378,23.6946,33.8811,0.0678,25.6578,30.4562,3.3113,5.5842,24.5928,24.3000,5.6566,22.9044,23.7422,14.6349,23.2168,13.0804,4.3913,0.0000,10.3256,0.1056,40.3765,1.1187,32.2164
01/01/2020 16:00:00,15.9076,0.0000,0.0000,35.8680,2.6875,35.4759,20.7870,0.0000,4.0155,3.1900,18.9949,5.9667,19.0850,6.5964,8.0800,0.6309,18.3263,28.2261,20.1962,0.1358,8.9171,16.3684,1.7295,0.0000,6.5278,2.7566,4.9243,0.0000,0.6250,0.1506,2.2334,16.6266,11.8173,9.8738,0.0044,6.0478,7.4294,17.9168,0.0000,16.3043,9.3118,23.2919,29.9822,0.0000,17.4313,35.3650,12.3347,0.0789,23.3554,20.4782,0.0000,21.5874,22.3119,10.4349,20.7960,1.0274,1.0841,0.0000,7.1978,0.0000,37.4118,0.0000,33.4463
01/01/2020 17:00:00,13.4380,0.0000,0.0220,31.0895,1.1397,31.6093,16.7443,0.0000,13.9966,0.0000,12.9458,5.1333,14.0150,6.3857,0.4371,5.4618,17.0032,22.1087,14.4481,0.0395,10.9920,13.3895,9.3475,0.0000,6.6500,0.7277,2.7737,0.0000,0.0000,0.0013,3.5888,9.2670,9.2307,2.2925,0.0000,0.5948,2.9941,14.0920,0.0000,13.3478,5.3269,21.8000,23.7856,0.0000,12.1819,40.3890,22.4183,0.0000,22.6386,13.9673,0.0000,16.7407,18.5514,3.4233,16.6911,0.0000,0.1043,1.3438,6.4289,0.0000,32.7353,0.0000,31.2592
01/01/2020 18:00:00,9.2127,0.0000,1.4622,27.5942,1.5525,28.4074,18.2870,0.0000,21.8414,0.0000,11.2797,6.2026,12.4950,8.5179,0.0000,14.2669,20.1411,20.5522,16.2154,0.2444,16.9643,13.1684,15.4504,2.1182,10.3889,3.0349,3.3473,0.9266,0.0000,0.0948,3.5623,11.4872,3.4093,0.0364,0.0000,0.0000,1.5588,14.6392,0.9065,11.9913,5.3345,25.5243,19.1244,0.0000,11.9867,41.8318,26.6869,0.0000,26.0193,11.1964,0.0000,14.8793,15.7596,2.4884,13.8554,0.0000,0.0159,8.1580,8.3956,0.0000,28.0294,0.0000,31.7488
01/01/2020 19:00:00,11.8203,0.0000,3.2693,24.2640,2.3840,28.0241,17.1320,0.8866,23.3534,0.0000,11.5441,7.6231,15.5600,11.0786,0.0000,16.6140,20.4695,20.8087,18.9942,0.5469,16.3783,11.4684,16.9460,12.7152,7.7278,4.9530,4.3847,4.1130,0.0000,0.5455,4.2997,13.1457,0.8387,0.0000,0.0000,0.0000,0.4824,15.5640,6.2146,12.2435,1.2328,27.2487,15.4011,0.0000,12.8964,44.0664,25.1343,0.2316,26.3434,9.1836,0.0000,13.2681,14.6578,2.3628,12.6594,0.0000,0.1710,13.9714,10.4722,0.0000,27.1471,0.6615,28.2637
01/01/2020 20:00:00,15.5165,0.0000,11.3520,25.2866,5.4440,25.4296,19.2818,5.8021,26.0078,0.0000,15.0254,11.9051,18.7850,15.6857,0.0000,13.4949,22.0484,16.8174,19.6115,0.1160,17.2654,14.8105,21.0863,9.7727,8.7500,7.6108,5.5797,10.2209,0.0000,2.6870,6.4705,14.1489,0.6280,0.0738,0.0000,0.0157,0.6235,21.4416,13.8080,13.4565,0.0000,27.7405,13.5544,0.0020,15.4145,47.2792,25.0812,2.3105,27.4759,9.3855,0.0000,14.2593,16.1037,5.8930,15.8307,11.9595,3.8957,17.6420,14.0511,0.0000,24.6118,12.5220,30.9945
01/01/2020 21:00:00,13.5772,1.5218,15.9157,25.5215,9.0782,21.2722,21.3893,9.6103,27.3172,0.3300,13.6254,18.1821,20.1450,16.4071,0.0143,12.6635,22.8611,10.9000,21.6250,2.3160,21.1798,21.7421,23.8065,1.3455,12.6611,12.6542,8.2620,14.3006,0.0000,8.9883,11.3960,15.6223,0.3080,2.2308,0.5691,0.3604,6.5382,23.3376,11.2472,18.6783,0.0000,33.5432,10.8700,0.8732,18.3904,50.7562,22.6826,4.8684,27.9133,8.6000,2.8792,17.4459,17.7083,11.5163,21.1079,15.1238,14.3043,21.6545,22.3233,3.5239,21.6235,15.3582,32.0657
01/01/2020 22:00:00,22.4532,11.4055,20.2181,31.4529,14.5728,21.4722,29.4020,15.3784,25.6828,2.0200,13.5237,22.3718,18.5700,19.2036,6.0857,13.5584,23.6411,15.2957,25.5827,4.3938,29.5844,28.1474,25.3475,4.1212,15.2556,18.3687,11.3627,19.9017,1.5792,20.5818,18.3085,16.7245,5.4467,7.2542,2.3037,6.3649,17.0647,22.5808,14.4935,21.8391,0.0000,52.4514,14.3578,5.8396,22.3325,50.7703,20.3878,7.9789,31.4048,10.6164,5.9906,18.6074,30.6468,14.5977,34.8871,21.5274,23.9986,24.1768,29.4022,15.5563,23.3765,22.2604,38.4050
01/01/2020 23:00:00,17.7203,25.8291,25.0205,21.4314,15.0720,5.7722,13.2905,23.2577,26.3233,8.0000,1.0542,22.3385,6.9400,10.6964,9.7771,18.9421,15.4884,23.2348,7.8365,15.7691,25.6913,0.0000,25.4194,9.2879,14.6667,21.7133,4.8754,25.5362,2.7375,38.5935,24.7000,10.2085,8.2173,17.5664,1.7581,11.0604,24.8676,3.0232,16.4533,14.2783,0.0000,53.2487,2.4344,21.8946,6.8072,35.8770,21.1657,0.0000,10.8157,0.5345,4.3679,15.2267,36.7541,9.0256,39.4693,17.1137,40.4884,27.0125,44.8467,33.8620,6.8353,26.4055,22.4791
02/01/2020 00:00:00,18.6025,31.7400,32.6551,26.5948,20.0716,11.3519,21.8466,32.3928,32.1914,9.5450,4.8949,22.0769,12.6300,15.6250,12.4629,18.1685,24.4242,42.4783,19.8846,17.5346,24.3563,0.0421,33.4475,8.4727,20.2056,19.3398,9.5002,28.0288,6.1917,31.4338,35.0769,8.8245,12.0533,20.0570,15.4051,14.0724,20.9882,7.6440,19.5960,17.7478,2.2210,63.7919,8.3122,24.3940,16.6349,41.7456,27.9948,6.8211,13.5723,4.5236,18.7585,10.8904,40.9312,8.6628,41.6554,23.7113,37.3029,28.3696,35.8789,32.8859,12.1412,23.4176,20.0701
02/01/2020 01:00:00,27.0861,26.7855,36.6268,28.8326,47.7669,23.5241,28.3794,33.6887,35.5793,12.8650,17.0475,48.4256,18.4150,40.3786,30.0286,13.0978,51.0926,34.3652,25.3500,28.7444,51.5494,36.4474,37.9295,11.7152,37.9444,42.2880,12.5101,37.0915,17.0333,44.0727,29.6109,8.5415,20.3813,37.8065,36.0360,28.1754,37.6765,19.8912,30.3673,28.8652,26.3008,54.7973,15.6267,26.0295,25.9807,45.7293,26.6831,11.7421,32.1169,8.3218,40.9887,21.2222,34.3156,12.6047,32.5545,43.2357,35.2551,33.9866,50.1189,28.8225,29.5000,23.8000,43.0766
02/01/2020 02:00:00,32.3646,34.3836,39.2654,34.5041,49.3198,21.7352,29.0229,37.1505,35.1440,14.7400,20.1983,47.3897,20.1150,48.8679,39.2829,20.7944,55.8853,43.7391,31.0712,39.8309,56.1928,36.9947,37.2863,17.7576,44.7333,43.3337,17.7683,39.3463,24.2250,48.7740,35.8046,8.8947,31.8613,39.7168,43.8007,36.8672,39.9059,22.1856,32.0744,30.7304,34.1924,58.7162,17.9056,34.4537,33.5639,51.5421,32.0761,18.9368,41.8157,11.3055,47.1434,17.2785,42.9321,15.1721,39.8485,47.9744,44.1333,34.4625,53.1156,38.1831,24.1824,30.5604,48.7886
02/01/2020 03:00:00,38.4063,39.4636,39.3228,41.9884,49.5899,18.8741,30.2372,40.1309,33.7931,20.1950,30.0644,46.9103,19.1600,52.6464,41.4486,26.7567,57.8863,50.9609,32.5808,42.8531,59.4125,37.0158,36.6806,23.9061,47.9278,41.2904,22.6108,36.2418,36.5500,48.6870,40.2243,8.3660,36.4800,41.9112,37.7838,38.6537,37.7059,28.2832,32.1372,35.4870,34.7168,56.5892,21.4600,39.2577,32.3229,56.1827,34.3958,26.0684,44.4108,18.1691,39.1906,14.7852,48.1890,17.1372,44.4030,46.5923,46.6188,31.8527,52.6500,41.8000,20.7294,30.9352,51.6497
02/01/2020 04:00:00,43.4684,41.1509,41.8709,48.3430,52.9385,21.6574,34.6411,42.5010,34.8534,29.6600,44.0170,50.5872,20.7600,55.1857,42.6171,29.1028,61.2432,54.0609,34.4115,42.9173,62.2612,37.3053,38.3590,30.0636,34.0722,43.5157,26.7940,36.0429,43.2583,50.1571,41.5818,8.9191,36.7613,43.1290,39.9735,38.8522,37.3618,36.2736,34.0126,43.2391,35.7235,58.0919,28.4989,40.6128,31.5518,58.4982,36.1150,31.7105,42.3349,26.8855,39.7000,12.6652,54.6257,18.2954,52.4059,47.5899,48.2841,31.8277,54.8900,43.3437,26.3941,30.0407,52.6577
02/01/2020 05:00:00,45.8506,42.6218,43.3158,52.8971,57.5424,30.0296,40.7099,43.6443,37.7966,38.7150,49.3661,53.9487,24.9550,59.4571,43.8743,31.8135,65.6621,53.8130,35.3788,43.7790,64.5970,41.5316,40.0216,31.9000,25.3333,47.8964,28.3739,37.6288,41.9250,51.4325,43.3064,11.7266,36.9800,43.2140,42.0316,39.0910,42.6971,44.2008,38.4513,40.8087,40.4202,64.6676,33.4167,42.4027,31.8181,58.6307,39.8803,31.6263,41.9169,33.3455,39.5849,11.4370,60.2688,17.0395,59.0772,49.7988,49.8145,34.1509,55.8222,44.9507,35.3118,30.5956,53.3871
02/01/2020 06:00:00,45.6089,42.7073,43.5276,54.0820,63.4447,40.0815,43.5510,43.9021,41.8974,43.8950,47.0390,54.0154,33.9300,59.3679,45.6514,35.4124,65.4768,52.7217,37.3923,44.3568,64.9532,46.7316,42.4777,30.1394,25.7278,50.3928,28.4496,37.9395,37.2708,51.1896,44.4246,15.5330,38.6280,40.5673,41.9074,40.0978,42.8559,45.8888,37.7382,40.8130,43.7891,67.5784,36.0767,43.2362,34.8639,59.0191,45.6995,30.3158,43.7940,37.2182,39.3019,14.7933,64.6844,17.3326,66.9446,51.5220,50.1913,36.7098,54.9100,45.1408,42.1000,31.1506,52.8075
02/01/2020 07:00:00,44.0760,43.0055,45.2638,61.1291,65.6000,46.2611,45.9711,45.2845,45.8388,42.5950,43.1288,56.1667,43.5950,58.9000,52.7914,38.4691,66.8821,57.5217,42.1346,43.7543,63.9757,49.7211,45.2971,29.1182,24.4000,52.3518,29.2736,40.1847,37.0042,47.8974,44.7760,18.5457,42.9680,42.2654,43.7287,44.8343,41.3824,44.4928,36.0392,46.2609,45.7563,69.9405,44.9222,42.6691,40.3012,60.9519,50.3268,32.0895,46.6217,43.1364,41.5868,18.3326,69.9083,18.8349,67.8762,53.7750,47.9681,40.1107,53.7422,43.2986,48.7059,32.9560,50.6592
02/01/2020 08:00:00,44.2139,38.8218,44.6449,62.7186,66.1409,47.6704,43.2810,43.9227,47.5310,36.8100,38.1017,58.5308,44.7700,60.2071,55.9971,41.5764,68.2221,58.2696,43.7038,40.6457,61.8217,50.7579,46.1871,30.6182,25.4056,50.7566,30.2862,39.6446,39.9875,45.8740,43.2924,20.1777,47.7853,46.5224,44.7000,47.1149,42.9235,41.2960,33.9598,47.9478,40.5866,71.7541,46.1622,37.6027,42.3735,61.9526,54.0437,34.4474,52.0048,47.2000,43.1377,20.5215,71.0367,18.3000,68.7327,52.6738,45.4348,40.4241,55.2778,38.5408,51.3118,34.6418,48.7562
02/01/2020 09:00:00,46.5228,36.5273,44.1567,60.7971,62.1218,53.8204,40.6763,42.0237,48.8353,37.6950,36.6780,61.2154,51.3150,61.0036,53.1200,43.7410,68.3063,59.2043,47.4500,38.9185,60.4342,46.2947,46.6446,33.2242,30.5833,53.2771,34.7072,40.3864,40.6000,49.3714,42.6960,24.8181,47.5653,46.5196,48.3581,48.0448,43.6000,38.7016,33.0930,51.1783,41.2008,72.2243,48.0467,35.0879,44.9024,63.3975,54.5709,37.5947,54.3133,52.7509,46.7755,23.3163,69.0697,22.2698,68.3980,52.7149,47.0623,42.1098,60.2411,38.3155,54.4000,35.6242,46.2851
02/01/2020 10:00:00,48.0658,39.1073,44.7984,56.2058,59.1700,50.3093,45.3257,42.9299,47.7698,40.2800,41.0644,59.8820,53.2700,60.8929,50.6086,42.7742,67.6189,63.5261,48.3288,43.3877,61.2445,46.2526,46.3468,37.8818,34.3444,58.0301,39.5653,41.5565,40.9042,53.2701,43.4109,35.8457,44.8373,47.7514,50.9434,47.3784,49.1118,42.0160,32.5080,57.4522,41.6605,71.2811,55.3789,38.5081,51.2133,64.3908,51.4549,40.4053,50.4398,55.0636,47.6245,31.5096,69.1450,35.3535,68.1426,48.5601,48.5449,42.7473,63.2000,41.2930,47.9882,38.6549,45.9786
02/01/2020 11:00:00,48.4937,42.3255,46.3402,56.6465,59.3175,49.4667,47.4727,44.2443,50.0474,41.3550,44.0678,57.1667,46.2850,59.3464,48.1086,43.4865,64.9832,65.0217,51.4096,49.3296,60.7658,51.5895,48.2964,39.6091,38.7056,55.6614,41.8324,44.2243,49.3167,53.8312,45.6641,45.4032,42.9880,56.0364,51.9522,44.2664,54.3706,44.6896,36.1286,52.5478,43.7815,69.6378,56.2367,43.2564,52.7892,65.6124,53.0592,46.9737,50.2000,53.5418,47.3566,42.3074,68.0514,43.7767,67.0089,48.5292,49.3420,45.4062,62.3478,44.3366,52.4177,40.7286,45.7114
02/01/2020 12:00:00,49.7684,44.8982,49.0039,58.3855,61.0459,48.8037,50.5470,47.1639,52.5845,46.4500,48.9644,59.2077,52.9900,59.4321,49.1543,44.8236,63.9263,67.3348,52.5577,51.5543,59.4882,53.2421,50.7007,39.9303,47.5278,56.2349,47.1565,47.0209,57.1167,54.4403,48.0164,48.0064,43.4080,54.6449,55.1191,44.4075,52.0853,47.6704,41.7668,51.0391,53.5546,74.9270,54.0444,45.9550,50.1446,67.0134,55.2258,50.2368,53.5096,52.8764,50.9321,52.0237,68.1220,46.9140,67.4960,53.1774,51.1246,48.2259,62.6611,46.6465,51.9353,43.2967,45.4761
02/01/2020 13:00:00,47.8544,47.1655,52.3441,57.9041,61.2362,47.8167,55.2960,49.9536,54.4224,54.5250,52.2441,60.7487,53.1950,56.5571,48.4657,45.5006,61.1726,67.6435,51.9731,51.7457,59.6308,56.7263,53.4374,38.6576,54.7333,58.7518,51.4983,49.8588,51.5125,56.5857,50.2918,49.5021,44.2587,50.6981,54.8221,44.1299,51.5971,51.7920,42.4095,55.1739,55.2555,75.0892,54.1500,47.5825,51.1590,67.6346,55.7845,48.4211,56.7084,54.6836,50.1151,51.6281,68.8174,47.4744,68.3554,54.1762,53.4710,50.3634,64.6244,49.0028,50.9647,44.5385,45.5413
02/01/2020 14:00:00,46.0316,48.1200,53.3220,61.5023,63.8486,49.8741,58.4810,50.2969,54.7948,56.9700,53.8373,63.2231,52.5300,55.8464,53.9657,46.8831,62.3053,67.4696,56.8577,52.9741,60.2221,62.3316,54.1130,41.1485,53.9944,61.0675,53.2343,51.4723,56.5708,58.5584,51.1866,50.2372,47.0240,58.7299,61.4566,49.6269,56.6471,54.7976,45.7774,61.4870,56.2731,75.4595,56.7533,48.3960,57.4530,67.6827,56.8737,52.4842,62.4398,57.8436,57.3132,54.3222,70.7486,51.6698,69.6347,57.3458,54.8101,51.0455,66.7311,49.6972,53.1059,44.6066,46.0393
02/01/2020 15:00:00,45.2886,47.6164,53.3433,65.5058,66.7401,54.7722,59.1980,49.8175,54.6612,58.3500,55.7525,68.1282,58.8000,57.8107,55.0743,47.8669,64.8105,67.3000,63.0846,56.0049,60.6510,63.2000,54.2094,43.0061,55.1167,64.8000,53.5145,51.8717,63.4417,59.9221,51.5179,49.0266,50.1253,66.6935,65.4956,52.7724,63.2118,55.6024,49.7613,67.1522,59.9101,73.9162,57.9256,48.6611,62.6060,67.6512,58.1193,58.9053,66.3904,60.6382,62.8943,51.6689,70.0642,51.0116,69.5723,60.6815,55.3957,50.5634,67.5367,49.5451,56.0588,44.9385,46.1144
02/01/2020 16:00:00,45.0127,46.6964,52.6882,66.3215,68.4747,59.6259,58.5134,49.4897,53.5448,59.8300,57.2220,70.8410,64.5500,58.6821,56.1400,46.6298,64.2505,68.4261,68.6462,58.2556,59.4342,62.2579,53.2986,44.0152,55.9167,68.8988,58.4931,50.6379,66.9167,58.8026,49.9368,47.9660,50.4987,71.6766,64.9368,54.2978,68.0000,55.4864,53.6030,72.0044,65.2412,72.7595,60.9222,49.3799,67.5807,67.8163,56.7498,63.9790,67.5855,63.3745,62.6038,50.1489,69.4862,50.3465,70.4040,63.8923,54.2899,48.9634,65.5656,48.7859,61.4412,45.5341,46.6562
02/01/2020 17:00:00,45.4316,47.6527,52.8055,65.0890,68.1000,65.7074,57.8146,50.2031,53.7448,61.6650,57.1254,70.8077,69.1650,58.7786,56.1657,46.3736,63.1032,71.1261,70.6096,59.1839,58.6319,60.3579,53.4122,44.0606,56.6556,69.9422,59.6793,50.1350,70.4833,57.6221,49.8632,49.3362,49.4280,75.0654,64.0926,53.8336,70.1647,55.0208,54.4975,74.1696,69.6303,78.8135,62.5011,51.0960,70.5265,68.1530,56.6577,65.1526,67.7446,62.2545,61.7340,51.3519,69.8202,50.4256,70.3644,67.4595,54.2290,48.8839,64.7078,49.0127,68.3647,46.1901,46.9751
