id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england
937043, 2020-05-01 00:00:35, 20944, 49.896999, 0, 5789, 5149, 5461, 0, 181, 1473, 0, 0.449, 0, 1368, 691, 0, -58, 687, 145, -153, -346
937044, 2020-05-01 00:05:34, 20884, 49.910999, 0, 5784, 5154, 5406, 0, 181, 1467, 0, 0, 0, 1368, 691, -30, -112, 688, 145, -98, -227
937045, 2020-05-01 00:10:34, 21072, 49.988998, 0, 5781, 5260, 5373, 98, 181, 1444, 0, 0, 0, 1368, 691, -30, -112, 688, 188, -70, -238
937046, 2020-05-01 00:15:34, 21233, 49.959, 0, 5785, 5348, 5396, 142, 181, 1443, 0, 0, 0, 1368, 691, -30, -112, 688, 191, -57, -246
937047, 2020-05-01 00:20:35, 21236, 49.991001, 0, 5788, 5412, 5441, 51, 181, 1442, 0, 0, 0, 1368, 691, -30, -112, 688, 174, -128, -410
937048, 2020-05-01 00:25:35, 21238, 50.028, 0, 5791, 5427, 5505, 0, 180, 1444, 0, 0, 0, 1368, 690, -30, -112, 688, 145, -146, -410
937049, 2020-05-01 00:30:34, 21271, 50.060001, 0, 5788, 5406, 5560, 0, 180, 1445, 0, 0, 0, 1368, 691, -30, -112, 688, 145, -78, -390
937050, 2020-05-01 00:35:35, 21256, 49.938, 0, 5787, 5353, 5599, 0, 180, 1445, 0, 0, 0, 1368, 691, -162, -2, 688, 145, -60, -360
937051, 2020-05-01 00:40:35, 21370, 49.922001, 0, 5793, 5439, 5619, 0, 181, 1445, 0, 0, 0, 1368, 691, -162, -2, 688, 146, -23, -294
937052, 2020-05-01 00:45:34, 21346, 49.903, 0, 5788, 5437, 5602, 0, 181, 1445, 0, 0, 0, 1368, 691, -162, -2, 688, 146, 21, -243
937053, 2020-05-01 00:50:35, 21355, 49.917, 0, 5782, 5431, 5622, 0, 180, 1448, 0, 0, 0, 1368, 691, -162, -2, 687, 146, 19, -228
937054, 2020-05-01 00:55:34, 21372, 49.971001, 0, 5780, 5355, 5716, 0, 181, 1447, 0, 0, 0, 1368, 691, -162, -2, 688, 146, 70, -177
937055, 2020-05-01 01:00:35, 21318, 49.986, 0, 5784, 5295, 5720, 0, 180, 1446, 0, 0.000726, 0, 1368, 691, -162, -2, 688, 146, 116, -132
937056, 2020-05-01 01:05:36, 21261, 49.951, 0, 5787, 5248, 5708, 0, 180, 1445, 0, 0, 0, 1368, 691, -106, 0, 688, 146, 113, -167
937057, 2020-05-01 01:10:34, 21261, 49.917, 0, 5789, 5288, 5682, 0, 165, 1445, 0, 0, 0, 1368, 690, -106, 0, 688, 146, 54, -201
937058, 2020-05-01 01:15:35, 21228, 49.896, 0, 5785, 5264, 5678, 0, 165, 1445, 0, 0, 0, 1368, 689, -106, 0, 688, 146, 26, -215
937059, 2020-05-01 01:20:35, 21121, 49.888, 0, 5786, 5183, 5650, 0, 165, 1445, 0, 0, 0, 1368, 690, -106, 0, 688, 146, -7, -247
937060, 2020-05-01 01:25:35, 21098, 49.987999, 0, 5784, 5168, 5618, 0, 165, 1444, 0, 0, 0, 1368, 690, -106, 0, 687, 174, 8, -256
937061, 2020-05-01 01:30:35, 21153, 49.977001, 0, 5784, 5272, 5571, 0, 165, 1447, 0, 0.451, 0, 1368, 691, -106, 0, 688, 167, 134, -238
937062, 2020-05-01 01:35:34, 21120, 49.928001, 0, 5789, 5259, 5566, 0, 165, 1449, 0, 0, 0, 1368, 690, -108, 0, 688, 146, 148, -257
937063, 2020-05-01 01:40:34, 21043, 49.909, 0, 5787, 5212, 5540, 0, 165, 1447, 0, 0, 0, 1368, 690, -108, 0, 688, 146, 175, -264
937064, 2020-05-01 01:45:35, 20984, 49.93, 0, 5786, 5164, 5533, 0, 165, 1444, 0, 0, 0, 1368, 690, -108, 0, 688, 146, 259, -282
937065, 2020-05-01 01:50:34, 21013, 49.978001, 0, 5784, 5143, 5545, 0, 165, 1447, 0, 0, 0, 1368, 690, -108, 0, 688, 183, 293, -292
937066, 2020-05-01 01:55:36, 21011, 49.990002, 0, 5783, 5071, 5639, 0, 165, 1448, 0, 0, 0, 1368, 690, -108, 0, 688, 159, 291, -292
937067, 2020-05-01 02:00:35, 20953, 50.039001, 0, 5787, 4967, 5700, 0, 165, 1442, 0, 0, 0, 1368, 690, -108, 0, 688, 146, 372, -263
937068, 2020-05-01 02:05:35, 20938, 49.924, 0, 5791, 4912, 5729, 0, 165, 1449, 0, 0.0195, 0, 1368, 689, -152, 0, 688, 147, 221, -260
937069, 2020-05-01 02:10:34, 21005, 49.905998, 0, 5786, 4983, 5724, 0, 165, 1455, 0, 0.0195, 0, 1367, 690, -152, 0, 688, 147, 244, -252
937070, 2020-05-01 02:15:36, 21001, 49.953999, 0, 5784, 5009, 5650, 0, 165, 1502, 0, 0.0195, 0, 1367, 690, -152, 0, 688, 146, 322, -114
937071, 2020-05-01 02:20:35, 20982, 49.935001, 0, 5788, 4973, 5611, 0, 165, 1554, 0, 0.0195, 0, 1367, 690, -152, 0, 688, 146, 289, -236
937072, 2020-05-01 02:25:35, 20974, 49.945999, 0, 5789, 4951, 5587, 0, 165, 1592, 0, 0.0195, 0, 1367, 690, -152, 0, 687, 146, 264, -246
937073, 2020-05-01 02:30:34, 20963, 49.937, 0, 5787, 4953, 5572, 0, 165, 1594, 0, 0.0195, 0, 1367, 690, -152, 0, 688, 147, 285, -241
937074, 2020-05-01 02:35:35, 20940, 49.880001, 0, 5787, 4955, 5546, 0, 166, 1596, 0, 0.0457, 0, 1367, 690, -76, 0, 687, 146, 286, -266
937075, 2020-05-01 02:40:34, 20941, 49.932999, 0, 5786, 5001, 5500, 0, 166, 1597, 0, 0.0457, 0, 1367, 690, -76, 0, 688, 146, 296, -287
937076, 2020-05-01 02:45:35, 20908, 49.932999, 0, 5783, 4991, 5445, 0, 165, 1632, 0, 0.0457, 1, 1367, 690, -76, 0, 688, 146, 295, -277
937077, 2020-05-01 02:50:34, 20926, 49.931999, 0, 5787, 4941, 5459, 0, 165, 1683, 0, 0.0457, 0, 1367, 690, -76, 0, 687, 147, 389, -253
937078, 2020-05-01 02:55:35, 20915, 49.959999, 0, 5794, 4860, 5472, 0, 166, 1732, 0, 0.0457, 0, 1367, 690, -76, 0, 688, 146, 440, -252
937079, 2020-05-01 03:00:34, 20820, 49.995998, 0, 5791, 4784, 5441, 0, 166, 1747, 0, 0.0457, 0, 1367, 690, -76, 0, 688, 146, 432, -250
937080, 2020-05-01 03:05:34, 20768, 49.972, 0, 5790, 4740, 5433, 0, 166, 1748, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 146, 414, -218
937081, 2020-05-01 03:10:35, 20757, 50.001999, 0, 5792, 4752, 5410, 0, 165, 1748, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 145, 417, -175
937082, 2020-05-01 03:15:35, 20769, 50.092999, 0, 5787, 4786, 5391, 0, 165, 1749, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 146, 400, -160
937083, 2020-05-01 03:20:34, 20831, 50.019001, 0, 5790, 4809, 5423, 0, 166, 1751, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 147, 276, -149
937084, 2020-05-01 03:25:34, 20920, 50.014, 0, 5798, 4881, 5434, 0, 166, 1749, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 147, 242, -159
937085, 2020-05-01 03:30:36, 20901, 50.011002, 0, 5791, 4882, 5458, 0, 165, 1715, 0, 0.00327, 0, 1367, 690, -182, 0, 688, 145, 253, -159
937086, 2020-05-01 03:35:34, 20837, 49.993, 0, 5788, 4870, 5456, 0, 166, 1666, 0, 0.0372, 0, 1367, 690, -122, 0, 688, 146, 235, -148
937087, 2020-05-01 03:40:35, 20825, 49.992001, 0, 5793, 4879, 5478, 0, 166, 1618, 0, 0.0372, 0, 1367, 690, -122, 0, 688, 146, 231, -141
937088, 2020-05-01 03:45:35, 20808, 49.998001, 0, 5793, 4888, 5501, 0, 166, 1569, 0, 0.0372, 0, 1367, 690, -122, 0, 688, 146, 185, -125
937089, 2020-05-01 03:50:34, 20779, 50.015999, 0, 5784, 4864, 5524, 0, 165, 1550, 0, 0.0372, 1, 1367, 690, -122, 0, 688, 146, 220, -132
937090, 2020-05-01 03:55:35, 20812, 50.105999, 0, 5785, 4818, 5606, 0, 166, 1545, 0, 0.0372, 0, 1367, 691, -122, 0, 688, 146, 250, -121
937091, 2020-05-01 04:00:34, 20719, 50.025002, 0, 5793, 4667, 5658, 0, 179, 1532, 0, 0.0372, 0, 1367, 689, -122, 0, 688, 146, 230, -72
937092, 2020-05-01 04:05:35, 20619, 49.901001, 0, 5795, 4519, 5694, 0, 201, 1518, 0, 0.0631, 0, 1367, 690, -130, 0, 688, 147, 169, -56
937093, 2020-05-01 04:10:34, 20670, 49.889999, 0, 5793, 4611, 5688, 0, 220, 1465, 0, 0.0631, 0, 1368, 689, -130, 0, 687, 149, 148, -54
937094, 2020-05-01 04:15:35, 20718, 49.952999, 0, 5788, 4702, 5644, 0, 220, 1448, 0, 0.0631, 0, 1368, 690, -130, 0, 688, 170, 218, -31
937095, 2020-05-01 04:20:34, 20639, 49.944, 0, 5784, 4692, 5559, 0, 220, 1450, 0, 0.0631, 0, 1368, 690, -130, 0, 688, 188, 410, 3
937096, 2020-05-01 04:25:35, 20529, 49.965, 0, 5781, 4654, 5532, 0, 220, 1451, 0, 0.0631, 0, 1368, 690, -130, 0, 688, 145, 445, 14
937097, 2020-05-01 04:30:35, 20507, 50.006001, 0, 5789, 4673, 5482, 0, 220, 1452, 0, 0.0631, 0, 1368, 690, -130, 0, 688, 145, 531, 57
937098, 2020-05-01 04:35:34, 20449, 50.007, 0, 5791, 4690, 5415, 0, 219, 1452, 0, 0, 0, 1368, 681, -98, 0, 688, 145, 579, 97
937099, 2020-05-01 04:40:34, 20481, 49.967999, 0, 5792, 4699, 5401, 0, 219, 1452, 0, 0, 0, 1368, 690, -98, 0, 688, 145, 560, 128
937100, 2020-05-01 04:45:35, 20477, 50.012001, 0, 5789, 4654, 5419, 0, 220, 1452, 0, 0, 0, 1368, 690, -98, 0, 688, 145, 560, 166
937101, 2020-05-01 04:50:34, 20492, 49.952999, 0, 5790, 4636, 5429, 0, 219, 1450, 0, 0, 0, 1368, 690, -98, 0, 688, 145, 557, 175
937102, 2020-05-01 04:55:35, 20603, 49.967999, 0, 5790, 4668, 5425, 0, 220, 1507, 0, 0, 0, 1368, 690, -98, 0, 688, 145, 644, 173
937103, 2020-05-01 05:00:34, 20741, 49.966999, 0, 5787, 4714, 5374, 0, 228, 1621, 0, 0, 0, 1368, 690, -98, 0, 688, 145, 673, 198
937104, 2020-05-01 05:05:35, 20860, 49.905998, 0, 5787, 4725, 5352, 0, 254, 1700, 0, 5.89, 0, 1368, 690, 151, 0, 687, 146, 751, 191
937105, 2020-05-01 05:10:34, 21124, 49.938, 0, 5786, 4883, 5368, 0, 262, 1743, 0, 5.89, 0, 1367, 691, 182, 9, 688, 145, 885, 200
937106, 2020-05-01 05:15:34, 21437, 49.941002, 0, 5784, 5086, 5402, 0, 262, 1768, 0, 5.89, 0, 1367, 690, 210, 35, 688, 145, 886, 233
937107, 2020-05-01 05:20:35, 21626, 49.986, 0, 5786, 5185, 5436, 0, 262, 1772, 0, 5.89, 0, 1367, 690, 235, 60, 688, 145, 876, 265
937108, 2020-05-01 05:25:34, 21814, 50.039001, 0, 5786, 5299, 5450, 0, 262, 1783, 0, 5.89, 0, 1367, 690, 259, 85, 688, 145, 911, 308
937109, 2020-05-01 05:30:35, 21985, 50.082001, 0, 5788, 5371, 5507, 0, 262, 1772, 0, 5.89, 0, 1367, 690, 284, 111, 688, 145, 932, 316
937110, 2020-05-01 05:35:34, 22127, 50.041, 0, 5791, 5427, 5541, 0, 263, 1771, 0, 109, 0, 1367, 689, 309, 136, 688, 145, 992, 340
937111, 2020-05-01 05:40:34, 22280, 49.895, 0, 5796, 5512, 5564, 0, 264, 1771, 0, 109, 0, 1367, 690, 321, 162, 688, 145, 965, 303
937112, 2020-05-01 05:45:34, 22418, 49.876999, 0, 5790, 5657, 5549, 0, 267, 1778, 0, 109, 0, 1367, 690, 300, 187, 688, 145, 970, 288
937113, 2020-05-01 05:50:35, 22566, 49.915001, 0, 5783, 5797, 5526, 0, 269, 1825, 0, 109, 0, 1367, 690, 275, 191, 688, 155, 1082, 234
937114, 2020-05-01 05:55:34, 22792, 49.988998, 0, 5782, 5994, 5488, 82, 270, 1877, 0, 109, 0, 1367, 683, 250, 166, 687, 146, 1071, 202
937115, 2020-05-01 06:00:34, 23039, 49.987999, 0, 5790, 6246, 5423, 77, 276, 1971, 0, 109, 0, 1367, 690, 225, 141, 688, 145, 1053, 160
937116, 2020-05-01 06:05:35, 23196, 49.971001, 0, 5790, 6399, 5405, 18, 291, 2066, 0, 387, 0, 1380, 694, 201, 115, 691, 146, 842, 144
937117, 2020-05-01 06:10:34, 23651, 49.973, 0, 5790, 6339, 5440, 0, 316, 2163, 0, 387, 0, 1591, 798, 176, 90, 801, 147, 712, 201
937118, 2020-05-01 06:15:35, 23899, 49.965, 0, 5786, 6390, 5431, 125, 319, 2257, 0, 387, 0, 1605, 803, 150, 64, 805, 164, 775, 192
937119, 2020-05-01 06:20:34, 24082, 49.988998, 0, 5785, 6508, 5403, 199, 320, 2329, 0, 387, 0, 1605, 803, 125, 39, 805, 161, 793, 151
937120, 2020-05-01 06:25:35, 24198, 49.978001, 0, 5787, 6746, 5384, 93, 319, 2396, 0, 387, 0, 1605, 803, 100, 12, 805, 148, 697, -11
937121, 2020-05-01 06:30:34, 24300, 49.979, 0, 5790, 6993, 5339, 0, 319, 2426, 0, 387, 0, 1605, 803, 75, 0, 804, 146, 608, -70
937122, 2020-05-01 06:35:35, 24403, 49.98, 0, 5792, 7110, 5345, 0, 323, 2422, 0, 869, 0, 1605, 804, 48, 0, 805, 149, 623, -41
937123, 2020-05-01 06:40:34, 24574, 49.953999, 0, 5786, 7202, 5409, 0, 340, 2422, 0, 869, 0, 1606, 804, 44, 0, 805, 156, 663, -38
937124, 2020-05-01 06:45:34, 24715, 50.007999, 0, 5783, 7316, 5432, 0, 346, 2421, 0, 869, 0, 1605, 803, 47, 0, 805, 157, 694, -46
937125, 2020-05-01 06:50:34, 24877, 50.056999, 0, 5784, 7453, 5445, 0, 347, 2431, 0, 869, 0, 1605, 804, 47, 0, 804, 157, 730, -50
937126, 2020-05-01 06:55:35, 24994, 50.032001, 0, 5791, 7573, 5436, 0, 346, 2433, 0, 869, 0, 1605, 803, 44, 0, 805, 158, 617, -62
937127, 2020-05-01 07:00:35, 25001, 49.988998, 0, 5791, 7603, 5402, 0, 355, 2436, 0, 869, 0, 1605, 804, 43, 0, 805, 157, 586, -83
937128, 2020-05-01 07:05:35, 25072, 50.041, 0, 5791, 7712, 5371, 0, 360, 2435, 0, 1420, 0, 1607, 805, 30, 0, 805, 156, 433, -180
937129, 2020-05-01 07:10:35, 25192, 50.056, 0, 5789, 7693, 5354, 0, 359, 2433, 0, 1420, 0, 1702, 850, 0, 0, 854, 158, 403, -158
937130, 2020-05-01 07:15:35, 25298, 50.075001, 0, 5790, 7805, 5315, 0, 383, 2434, 0, 1420, 0, 1704, 853, 0, 0, 855, 159, 337, -209
937131, 2020-05-01 07:20:34, 25364, 50.035999, 0, 5789, 7863, 5326, 0, 384, 2433, 0, 1420, 0, 1705, 852, 0, 0, 855, 157, 318, -234
937132, 2020-05-01 07:25:34, 25405, 49.948002, 0, 5788, 7901, 5326, 0, 386, 2436, 0, 1420, 0, 1705, 853, 0, 0, 854, 156, 298, -241
937133, 2020-05-01 07:30:34, 25424, 49.978001, 0, 5787, 7943, 5300, 0, 386, 2441, 0, 1420, 0, 1705, 853, 0, 0, 854, 155, 355, -247
937134, 2020-05-01 07:35:34, 25598, 50.015999, 0, 5783, 8072, 5217, 134, 385, 2441, 0, 1950, 0, 1705, 853, -64, 0, 854, 154, 275, -229
937135, 2020-05-01 07:40:35, 25622, 49.965, 0, 5785, 7984, 5185, 255, 384, 2440, 0, 1950, 0, 1705, 851, -64, 0, 855, 178, 212, -250
937136, 2020-05-01 07:45:36, 25548, 50.028, 0, 5785, 7908, 5122, 319, 386, 2438, 0, 1950, 0, 1705, 853, -64, 0, 854, 178, 247, -289
937137, 2020-05-01 07:50:34, 25629, 49.969002, 0, 5785, 7675, 5016, 738, 385, 2438, 0, 1950, 0, 1705, 853, -64, 0, 855, 179, 431, -293
937138, 2020-05-01 07:55:34, 25632, 50.094002, 0, 5787, 7540, 5001, 889, 387, 2438, 0, 1950, 0, 1705, 852, -64, 0, 854, 179, 576, -234
937139, 2020-05-01 08:00:35, 25648, 50.035999, 0, 5788, 7518, 5021, 888, 388, 2438, 0, 1950, 0, 1705, 852, -64, 0, 855, 195, 547, -218
937140, 2020-05-01 08:05:34, 25525, 50.023998, 0, 5790, 7459, 4971, 878, 390, 2438, 0, 2530, 0, 1705, 853, -80, 0, 855, 186, 447, -187
937141, 2020-05-01 08:10:34, 25496, 49.909, 0, 5789, 7737, 4921, 611, 385, 2440, 0, 2530, 0, 1705, 853, -80, 0, 855, 175, 388, -170
937142, 2020-05-01 08:15:34, 25427, 49.993999, 0, 5785, 8022, 4789, 375, 378, 2437, 0, 2530, 0, 1704, 853, -80, 0, 854, 178, 564, -140
937143, 2020-05-01 08:20:34, 25522, 49.945, 0, 5786, 8003, 4678, 581, 373, 2437, 0, 2530, 0, 1705, 853, -80, 0, 855, 175, 528, -112
937144, 2020-05-01 08:25:34, 25434, 49.944, 0, 5789, 8004, 4572, 588, 374, 2440, 0, 2530, 0, 1705, 854, -80, 0, 854, 176, 572, -142
937145, 2020-05-01 08:30:36, 25503, 49.983002, 0, 5783, 8099, 4537, 622, 374, 2438, 0, 2530, 0, 1705, 854, -80, 0, 854, 182, 552, -167
937146, 2020-05-01 08:35:34, 25594, 49.993999, 0, 5785, 8167, 4559, 655, 372, 2438, 0, 3070, 0, 1705, 854, 30, 0, 855, 174, 443, -189
937147, 2020-05-01 08:40:35, 25552, 50.044998, 0, 5790, 8157, 4597, 588, 396, 2438, 0, 3070, 0, 1705, 854, 0, 0, 855, 172, 440, -146
937148, 2020-05-01 08:45:35, 25541, 50.064999, 0, 5788, 8093, 4572, 588, 472, 2441, 0, 3070, 0, 1705, 854, 0, 0, 855, 173, 420, -164
937149, 2020-05-01 08:50:34, 25506, 50.021, 0, 5791, 8092, 4544, 588, 472, 2433, 0, 3070, 0, 1705, 853, 0, 0, 855, 173, 317, -208
937150, 2020-05-01 08:55:35, 25472, 49.938, 0, 5792, 8062, 4534, 589, 472, 2437, 0, 3070, 0, 1705, 853, 0, 0, 855, 173, 343, -207
937151, 2020-05-01 09:00:35, 25442, 49.951, 0, 5790, 8083, 4483, 589, 473, 2438, 0, 3070, 0, 1705, 854, 0, 0, 855, 172, 344, -224
937152, 2020-05-01 09:05:35, 25386, 49.967999, 0, 5786, 8055, 4470, 589, 462, 2439, 0, 3540, 0, 1705, 853, -48, 0, 854, 173, 258, -275
937153, 2020-05-01 09:10:35, 25309, 49.938, 0, 5788, 8050, 4443, 589, 436, 2437, 0, 3540, 0, 1705, 854, -48, 0, 854, 153, 270, -233
937154, 2020-05-01 09:15:35, 25240, 49.916, 0, 5787, 8055, 4373, 588, 437, 2440, 0, 3540, 0, 1705, 853, -48, 0, 854, 148, 206, -248
937155, 2020-05-01 09:20:34, 25146, 49.960999, 0, 5781, 8002, 4337, 589, 437, 2439, 0, 3540, 0, 1705, 853, -48, 0, 854, 149, 249, -238
937156, 2020-05-01 09:25:35, 25120, 49.945, 0, 5785, 7994, 4316, 588, 437, 2441, 0, 3540, 0, 1705, 853, -48, 0, 853, 148, 287, -250
937157, 2020-05-01 09:30:34, 25115, 49.905998, 0, 5788, 8006, 4300, 589, 434, 2438, 0, 3540, 0, 1705, 854, -48, 0, 854, 147, 205, -240
937158, 2020-05-01 09:35:35, 25105, 49.952, 0, 5787, 8061, 4250, 588, 420, 2439, 0, 4060, 0, 1705, 854, -26, 0, 853, 148, 378, -295
937159, 2020-05-01 09:40:35, 25241, 49.966, 0, 5786, 8025, 4185, 826, 419, 2439, 0, 4060, 0, 1705, 854, -26, 0, 853, 149, 304, -318
937160, 2020-05-01 09:45:34, 25217, 50.030998, 0, 5785, 7980, 4142, 888, 419, 2442, 0, 4060, 0, 1705, 854, -26, 0, 853, 149, 375, -367
937161, 2020-05-01 09:50:34, 25192, 49.959, 0, 5784, 7980, 4122, 889, 418, 2440, 0, 4060, 0, 1705, 853, -26, 0, 854, 147, 318, -349
937162, 2020-05-01 09:55:34, 25197, 49.98, 0, 5790, 8186, 4128, 667, 417, 2439, 0, 4060, 0, 1705, 854, -26, 0, 853, 158, 348, -315
937163, 2020-05-01 10:00:35, 25223, 50.043999, 0, 5790, 8311, 4071, 598, 417, 2440, 0, 4060, 0, 1705, 854, -26, 0, 853, 184, 262, -277
937164, 2020-05-01 10:05:35, 25255, 50.042999, 0, 5789, 8418, 4016, 584, 439, 2442, 0, 4540, 0, 1705, 821, -72, 0, 854, 187, 502, -208
937165, 2020-05-01 10:10:36, 25126, 49.986, 0, 5788, 8536, 3934, 618, 459, 2442, 0, 4540, 0, 1705, 514, -72, 0, 854, 262, 525, -135
937166, 2020-05-01 10:15:35, 25134, 49.957001, 0, 5790, 8530, 3913, 650, 459, 2440, 0, 4540, 0, 1705, 467, -72, 0, 853, 311, 616, -226
937167, 2020-05-01 10:20:34, 25128, 49.957001, 0, 5790, 8595, 3894, 587, 458, 2437, 0, 4540, 0, 1705, 467, -72, 0, 853, 311, 639, -221
937168, 2020-05-01 10:25:34, 25058, 49.977001, 0, 5785, 8557, 3855, 587, 457, 2442, 0, 4540, 0, 1705, 467, -72, 0, 853, 294, 692, -188
937169, 2020-05-01 10:30:35, 25019, 50.007999, 0, 5785, 8530, 3815, 587, 457, 2443, 0, 4540, 0, 1705, 467, -72, 0, 854, 295, 654, -160
937170, 2020-05-01 10:35:34, 25014, 50.099998, 0, 5785, 8513, 3811, 587, 455, 2437, 0, 4980, 0, 1705, 467, 106, 0, 854, 294, 696, -140
937171, 2020-05-01 10:40:35, 25035, 50.063, 0, 5786, 8346, 3859, 725, 433, 2435, 0, 4970, 0, 1706, 467, 131, 0, 854, 293, 721, -135
937172, 2020-05-01 10:45:35, 25018, 49.973999, 0, 5791, 8288, 3907, 710, 433, 2440, 0, 4970, 0, 1705, 468, 156, 0, 854, 266, 756, -58
937173, 2020-05-01 10:50:36, 24959, 49.911999, 0, 5789, 8322, 3967, 590, 434, 2441, 0, 4970, 0, 1705, 467, 187, 0, 854, 203, 847, -56
937174, 2020-05-01 10:55:35, 25183, 49.953999, 0, 5789, 8532, 3992, 588, 433, 2435, 0, 4970, 0, 1705, 467, 214, 0, 853, 175, 802, -67
937175, 2020-05-01 11:00:34, 25165, 50.006001, 0, 5783, 8563, 3942, 587, 424, 2441, 0, 4970, 0, 1705, 467, 227, 0, 853, 173, 743, -103
937176, 2020-05-01 11:05:34, 25264, 50.053001, 0, 5780, 8692, 3953, 587, 395, 2440, 0, 5370, 0, 1705, 467, 223, 0, 854, 168, 805, -200
937177, 2020-05-01 11:10:34, 25444, 49.984001, 0, 5783, 8729, 3968, 767, 362, 2438, 0, 5370, 0, 1706, 467, 200, 0, 854, 170, 848, -218
937178, 2020-05-01 11:15:35, 25583, 49.964001, 0, 5795, 8697, 4036, 891, 350, 2438, 0, 5370, 0, 1706, 467, 178, 0, 854, 171, 949, -182
937179, 2020-05-01 11:20:34, 25633, 49.965, 0, 5793, 8718, 4055, 891, 348, 2437, 0, 5370, 0, 1706, 468, 193, 0, 853, 171, 994, -187
937180, 2020-05-01 11:25:35, 25613, 50.039001, 0, 5785, 8776, 3965, 891, 350, 2433, 0, 5370, 0, 1706, 467, 218, 0, 853, 169, 1045, -168
937181, 2020-05-01 11:30:36, 25541, 50.032001, 0, 5789, 8744, 3893, 891, 347, 2438, 0, 5370, 0, 1706, 467, 243, 0, 854, 169, 1091, -138
937182, 2020-05-01 11:35:34, 25530, 49.994999, 0, 5796, 8739, 3857, 891, 346, 2438, 0, 5630, 0, 1706, 467, 267, 0, 854, 169, 1189, -127
937183, 2020-05-01 11:40:35, 25563, 49.957001, 0, 5791, 8794, 3830, 891, 349, 2434, 0, 5620, 0, 1706, 467, 292, 6, 853, 150, 1275, -111
937184, 2020-05-01 11:45:34, 25589, 49.973, 0, 5786, 8794, 3852, 891, 350, 2435, 0, 5620, 0, 1706, 467, 292, 14, 854, 148, 1363, -85
937185, 2020-05-01 11:50:34, 25649, 50.018002, 0, 5788, 8769, 3956, 891, 349, 2441, 0, 5620, 0, 1706, 467, 267, 14, 854, 147, 1384, -112
937186, 2020-05-01 11:55:35, 25676, 50.074001, 0, 5786, 8701, 4096, 891, 348, 2424, 0, 5620, 0, 1706, 467, 242, 13, 854, 148, 1345, -124
937187, 2020-05-01 12:00:34, 25507, 50.061001, 0, 5788, 8575, 4082, 891, 345, 2426, 0, 5620, 0, 1706, 467, 217, 9, 854, 147, 1373, -178
937188, 2020-05-01 12:05:34, 25355, 50.036999, 0, 5792, 8498, 4023, 887, 326, 2427, 0, 5670, 0, 1706, 498, 192, 5, 854, 147, 1097, -226
937189, 2020-05-01 12:10:35, 25363, 50.066002, 0, 5796, 8577, 4005, 621, 276, 2401, 0, 5670, 0, 1706, 811, 168, 0, 853, 149, 1004, -249
937190, 2020-05-01 12:15:34, 25300, 50.067001, 0, 5793, 8552, 3996, 588, 259, 2412, 0, 5670, 0, 1706, 850, 142, 0, 854, 148, 1069, -236
937191, 2020-05-01 12:20:34, 25218, 50.081001, 0, 5792, 8486, 4012, 587, 258, 2409, 0, 5670, 0, 1706, 850, 117, 0, 854, 147, 1097, -221
937192, 2020-05-01 12:25:35, 25133, 50.051998, 0, 5793, 8341, 4090, 587, 257, 2416, 0, 5670, 0, 1706, 851, 93, 0, 853, 146, 1061, -257
937193, 2020-05-01 12:30:35, 24948, 50.091999, 0, 5793, 8181, 4075, 587, 259, 2433, 0, 5670, 0, 1706, 850, 66, 0, 854, 144, 1049, -242
937194, 2020-05-01 12:35:36, 24780, 50.089001, 0, 5792, 7995, 4126, 587, 258, 2430, 0, 5790, 0, 1706, 850, 40, -54, 854, 142, 1093, -218
937195, 2020-05-01 12:40:35, 24758, 50.120998, 0, 5794, 7845, 4248, 587, 256, 2435, 0, 5790, 0, 1706, 851, 38, -54, 854, 144, 1068, -165
937196, 2020-05-01 12:45:35, 24607, 50.127998, 0, 5791, 7595, 4328, 587, 256, 2434, 0, 5790, 0, 1706, 851, 59, -54, 854, 146, 1155, -124
937197, 2020-05-01 12:50:34, 24574, 50.099998, 0, 5791, 7515, 4375, 587, 252, 2438, 0, 5790, 0, 1706, 851, 60, -54, 853, 146, 1048, -96
937198, 2020-05-01 12:55:34, 24478, 50.213001, 0, 5795, 7351, 4456, 587, 252, 2421, 0, 5790, 0, 1706, 850, 60, -54, 854, 146, 1041, -107
937199, 2020-05-01 13:00:34, 24383, 50.032001, 0, 5797, 7278, 4582, 587, 248, 2395, 0, 5790, 0, 1705, 738, 52, -54, 854, 147, 1542, -52
937200, 2020-05-01 13:05:35, 24457, 50.004002, 0, 5793, 7628, 4792, 586, 255, 2393, 0, 5760, 0, 1707, 275, 28, -58, 854, 146, 1675, -38
937201, 2020-05-01 13:10:35, 24426, 50.075001, 0, 5790, 7844, 4815, 587, 256, 2427, 0, 5760, 0, 1706, 0, 0, -58, 854, 147, 1728, -70
